time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-12 00:00:00+00:00,1318,182,181,50
2025-03-13 00:00:00+00:00,1220,170,124,46
2025-03-14 00:00:00+00:00,1186,147,141,54
2025-03-15 00:00:00+00:00,1051,71,178,20
2025-03-16 00:00:00+00:00,1937,128,349,28
2025-03-17 00:00:00+00:00,2537,325,384,64
2025-03-18 00:00:00+00:00,3030,257,443,78
2025-03-19 00:00:00+00:00,2310,270,506,62
2025-03-20 00:00:00+00:00,1489,213,211,49
2025-03-21 00:00:00+00:00,1438,248,139,45
2025-03-22 00:00:00+00:00,1115,68,50,16
2025-03-23 00:00:00+00:00,1010,49,107,24
2025-03-24 00:00:00+00:00,1366,220,163,51
2025-03-25 00:00:00+00:00,1445,232,144,46
