url_path,views_total,views_unique
/weaveworks/weave-gitops,1049,630
/weaveworks/weave-gitops/tree/main/charts/gitops-server,645,115
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,481,100
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,263,38
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,231,94
/weaveworks/weave-gitops/blob/main/charts/gitops-server/Chart.yaml,139,52
/weaveworks/weave-gitops/issues,130,56
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,129,57
/weaveworks/weave-gitops/releases,123,80
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,106,44
