time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-07 00:00:00+00:00,3924,59,442,92
2023-12-08 00:00:00+00:00,3460,45,410,68
2023-12-09 00:00:00+00:00,3300,24,102,30
2023-12-10 00:00:00+00:00,3340,30,183,38
2023-12-11 00:00:00+00:00,3460,62,296,80
2023-12-12 00:00:00+00:00,3466,71,417,78
2023-12-13 00:00:00+00:00,3528,51,453,101
2023-12-14 00:00:00+00:00,3444,68,692,104
2023-12-15 00:00:00+00:00,3506,73,657,85
2023-12-16 00:00:00+00:00,3293,43,173,36
2023-12-17 00:00:00+00:00,3270,34,286,45
2023-12-18 00:00:00+00:00,3720,61,708,85
2023-12-19 00:00:00+00:00,3426,70,664,96
2023-12-20 00:00:00+00:00,3348,62,421,86
