time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-24 00:00:00+00:00,1471,268,85,43
2025-06-25 00:00:00+00:00,1137,184,147,47
2025-06-26 00:00:00+00:00,1657,415,187,47
2025-06-27 00:00:00+00:00,926,222,70,36
2025-06-28 00:00:00+00:00,282,96,14,12
2025-06-29 00:00:00+00:00,360,69,33,16
2025-06-30 00:00:00+00:00,1095,370,116,44
2025-07-01 00:00:00+00:00,1496,237,169,48
2025-07-02 00:00:00+00:00,2873,440,223,43
2025-07-03 00:00:00+00:00,1487,271,140,48
2025-07-04 00:00:00+00:00,1059,228,62,27
2025-07-05 00:00:00+00:00,766,82,15,10
2025-07-06 00:00:00+00:00,808,78,50,20
2025-07-07 00:00:00+00:00,1549,202,131,43
