time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-11 00:00:00+00:00,3261,130,599,107
2023-04-12 00:00:00+00:00,4903,136,1005,135
2023-04-13 00:00:00+00:00,5071,129,887,124
2023-04-14 00:00:00+00:00,4219,105,323,92
2023-04-15 00:00:00+00:00,3498,100,212,32
2023-04-16 00:00:00+00:00,2736,100,155,39
2023-04-17 00:00:00+00:00,4104,116,437,97
2023-04-18 00:00:00+00:00,4637,121,501,97
2023-04-19 00:00:00+00:00,4853,124,543,123
2023-04-20 00:00:00+00:00,4371,122,425,103
2023-04-21 00:00:00+00:00,3328,107,216,80
2023-04-22 00:00:00+00:00,4033,86,150,35
2023-04-23 00:00:00+00:00,3891,83,143,40
2023-04-24 00:00:00+00:00,3627,103,529,100
