url_path,views_total,views_unique
/weaveworks/weave-gitops,569,362
/weaveworks/weave-gitops/pulls,217,10
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,54,47
/weaveworks/weave-gitops/actions,51,2
/weaveworks/weave-gitops/network/updates,44,1
/weaveworks/weave-gitops/releases,42,29
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,39,26
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,33,30
/weaveworks/weave-gitops/tree/main/charts/gitops-server,31,21
/weaveworks/weave-gitops/issues,30,20
