referrer,views_total,views_unique
Google,1309,237
github.com,267,98
fluxcd.io,242,106
Bing,130,10
pkg.go.dev,27,2
DuckDuckGo,26,11
statics.teams.cdn.office.net,22,8
wiki.bierochs.org,17,2
thenewstack.io,15,9
codefresh.io,12,11
