referrer,views_total,views_unique
Google,953,268
github.com,383,94
fluxcd.io,307,141
cncf.io,31,23
codefresh.io,21,11
StartPage,16,2
Bing,15,5
jira.bedag.ch,14,3
com.google.android.gm,13,3
statics.teams.cdn.office.net,10,8
