url_path,views_total,views_unique
/weaveworks/weave-gitops,708,427
/weaveworks/weave-gitops/pulls,136,16
/weaveworks/weave-gitops/tree/main/charts/gitops-server,92,36
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,80,70
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,58,32
/weaveworks/weave-gitops/issues,58,27
/weaveworks/weave-gitops/releases,53,39
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,45,40
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,44,37
/weaveworks/weave-gitops/blob/main/charts/gitops-server/Chart.yaml,39,17
