referrer,views_total,views_unique
github.com,524,69
Google,91,40
app.zenhub.com,50,6
fluxcd.io,40,19
infoworld.com,14,11
itworld.co.kr,8,8
weave.works,7,4
Bing,3,2
us06st1.zoom.us,2,1
DuckDuckGo,1,1
