referrer,views_total,views_unique
Google,1156,336
github.com,373,129
fluxcd.io,234,128
DuckDuckGo,39,15
Bing,28,8
thenewstack.io,19,15
codefresh.io,12,9
mail.google.com,11,1
docs.google.com,9,8
wiki.bierochs.org,8,3
