url_path,views_total,views_unique
/weaveworks/weave-gitops,475,329
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,57,52
/weaveworks/weave-gitops/tree/main/charts/gitops-server,34,20
/weaveworks/weave-gitops/releases,32,23
/weaveworks/weave-gitops/issues,30,14
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,29,18
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,27,27
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,24,21
/weaveworks/weave-gitops/pulls,23,7
/weaveworks/weave-gitops/commits/main,16,10
