referrer,views_total,views_unique
Google,1692,324
github.com,195,73
fluxcd.io,188,89
DuckDuckGo,50,15
Bing,27,9
statics.teams.cdn.office.net,21,12
search.brave.com,19,2
codefresh.io,15,5
wiki.bierochs.org,10,4
yandex.by,6,1
