referrer,views_total,views_unique
Google,1974,381
fluxcd.io,427,103
github.com,257,77
DuckDuckGo,200,19
Bing,47,16
search.brave.com,37,5
blog.bierochs.org,31,1
ecosia.org,30,4
statics.teams.cdn.office.net,23,5
chat.openai.com,15,1
