time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-25 00:00:00+00:00,625,120,397,79
2023-01-26 00:00:00+00:00,735,112,482,90
2023-01-27 00:00:00+00:00,814,158,546,106
2023-01-28 00:00:00+00:00,535,88,156,35
2023-01-29 00:00:00+00:00,471,63,163,35
2023-01-30 00:00:00+00:00,1145,112,585,92
2023-01-31 00:00:00+00:00,1819,130,1022,111
2023-02-01 00:00:00+00:00,1773,121,597,81
2023-02-02 00:00:00+00:00,1849,115,872,117
2023-02-03 00:00:00+00:00,1759,102,363,94
2023-02-04 00:00:00+00:00,1580,84,345,41
2023-02-05 00:00:00+00:00,1569,75,184,34
2023-02-06 00:00:00+00:00,2091,86,901,108
2023-02-07 00:00:00+00:00,1764,90,743,115
