url_path,views_total,views_unique
/weaveworks/weave-gitops,916,532
/weaveworks/weave-gitops/tree/main/charts/gitops-server,221,61
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,184,84
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,163,38
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,109,50
/weaveworks/weave-gitops/issues,103,61
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,98,43
/weaveworks/weave-gitops/releases,56,33
/weaveworks/weave-gitops/blob/main/doc/img/04-yaml.png,55,24
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,53,16
