time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-09 00:00:00+00:00,426,218,62,33
2025-09-10 00:00:00+00:00,514,242,67,39
2025-09-11 00:00:00+00:00,518,258,72,40
2025-09-12 00:00:00+00:00,524,272,63,26
2025-09-13 00:00:00+00:00,198,75,100,13
2025-09-14 00:00:00+00:00,233,89,34,15
2025-09-15 00:00:00+00:00,492,234,113,28
2025-09-16 00:00:00+00:00,641,280,40,27
2025-09-17 00:00:00+00:00,662,330,99,31
2025-09-18 00:00:00+00:00,540,245,71,32
2025-09-19 00:00:00+00:00,497,242,94,31
2025-09-20 00:00:00+00:00,210,69,27,17
2025-09-21 00:00:00+00:00,677,69,21,14
2025-09-22 00:00:00+00:00,532,272,104,27
