referrer,views_total,views_unique
Google,612,206
github.com,429,110
fluxcd.io,115,61
t.co,69,60
rajputvaibhav.medium.com,40,18
thenewstack.io,28,23
codefresh.io,8,6
statics.teams.cdn.office.net,8,6
Bing,6,4
com.google.android.gm,6,3
