referrer,views_total,views_unique
Google,268,88
fluxcd.io,66,30
github.com,46,22
Bing,12,7
search.brave.com,11,1
chatgpt.com,6,3
statics.teams.cdn.office.net,6,1
DuckDuckGo,4,3
wck.atlassian.net,3,1
kubernetes.io,2,2
