url_path,views_total,views_unique
/weaveworks/weave-gitops,386,250
/weaveworks/weave-gitops/releases,57,32
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,51,45
/weaveworks/weave-gitops/pulls,51,8
/weaveworks/weave-gitops/issues,41,17
/weaveworks/weave-gitops/tree/main/charts/gitops-server,35,14
/weaveworks/weave-gitops/actions,33,3
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,31,27
/weaveworks/weave-gitops/commits/main,31,7
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,28,12
