url_path,views_total,views_unique
/weaveworks/weave-gitops,597,374
/weaveworks/weave-gitops/pulls,163,14
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,61,52
/weaveworks/weave-gitops/releases,55,36
/weaveworks/weave-gitops/actions,48,1
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,47,28
/weaveworks/weave-gitops/issues,38,23
/weaveworks/weave-gitops/tree/main/charts/gitops-server,36,20
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,34,29
/weaveworks/weave-gitops/commits/main,25,14
