url_path,views_total,views_unique
/weaveworks/weave-gitops,1023,387
/weaveworks/weave-gitops/pulls,479,32
/weaveworks/weave-gitops/issues,184,40
/weaveworks/weave-gitops/search,115,23
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,114,71
/weaveworks/weave-gitops/pull/2493,103,9
/weaveworks/weave-gitops/tree/main/charts/gitops-server,96,33
/weaveworks/weave-gitops/pull/2517,94,11
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,75,66
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,64,12
