referrer,views_total,views_unique
Google,534,224
fluxcd.io,243,67
github.com,73,37
Bing,37,15
statics.teams.cdn.office.net,16,5
DuckDuckGo,14,9
thenewstack.io,13,7
yandex.ru,13,3
us.search.yahoo.com,12,1
search.brave.com,11,4
