referrer,views_total,views_unique
github.com,509,64
Google,129,49
thenewstack.io,37,29
app.zenhub.com,27,1
fluxcd.io,21,15
infoworld.com,8,7
link.zhihu.com,7,7
app.snyk.io,3,3
www-infoworld-com.cdn.ampproject.org,2,1
l.facebook.com,1,1
