url_path,views_total,views_unique
/weaveworks/weave-gitops,917,527
/weaveworks/weave-gitops/tree/main/charts/gitops-server,210,57
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,184,84
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,157,39
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,118,52
/weaveworks/weave-gitops/issues,106,61
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,98,44
/weaveworks/weave-gitops/releases,62,35
/weaveworks/weave-gitops/blob/main/doc/img/04-yaml.png,57,25
/weaveworks/weave-gitops/tree/main/doc,51,18
