url_path,views_total,views_unique
/weaveworks/weave-gitops,374,253
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,50,48
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,39,25
/weaveworks/weave-gitops/tree/main/charts/gitops-server,34,18
/weaveworks/weave-gitops/releases,28,18
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,27,26
/weaveworks/weave-gitops/issues,22,12
/weaveworks/weave-gitops/tags,22,6
/weaveworks/weave-gitops/pulls,20,6
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,18,17
