url_path,views_total,views_unique
/weaveworks/weave-gitops,1019,613
/weaveworks/weave-gitops/tree/main/charts/gitops-server,353,76
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,278,115
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,198,51
/weaveworks/weave-gitops/issues,124,75
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,124,54
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,113,51
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,82,21
/weaveworks/weave-gitops/releases,80,57
/weaveworks/weave-gitops/issues/4197,72,46
