url_path,views_total,views_unique
/weaveworks/weave-gitops,744,395
/weaveworks/weave-gitops/pulls,557,21
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,93,36
/weaveworks/weave-gitops/tree/main/charts/gitops-server,83,34
/weaveworks/weave-gitops/pull/4540,70,5
/weaveworks/weave-gitops/issues,67,40
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,63,61
/weaveworks/weave-gitops/commits/main,49,16
/weaveworks/weave-gitops/releases,44,22
/weaveworks/weave-gitops/network/updates,38,1
