time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-05 00:00:00+00:00,182,48,92,23
2022-11-06 00:00:00+00:00,149,38,71,25
2022-11-07 00:00:00+00:00,308,56,410,86
2022-11-08 00:00:00+00:00,477,56,436,75
2022-11-09 00:00:00+00:00,446,65,655,84
2022-11-10 00:00:00+00:00,647,77,674,86
2022-11-11 00:00:00+00:00,381,85,351,66
2022-11-12 00:00:00+00:00,299,81,85,23
2022-11-13 00:00:00+00:00,178,59,84,16
2022-11-14 00:00:00+00:00,384,81,468,83
2022-11-15 00:00:00+00:00,462,95,619,112
2022-11-16 00:00:00+00:00,518,82,561,157
2022-11-17 00:00:00+00:00,489,81,348,87
2022-11-18 00:00:00+00:00,334,82,393,75
