url_path,views_total,views_unique
/weaveworks/weave-gitops,1668,731
/weaveworks/weave-gitops/tree/main/charts/gitops-server,388,128
/weaveworks/weave-gitops/issues,277,66
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,255,99
/weaveworks/weave-gitops/pulls,208,36
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,193,114
/weaveworks/weave-gitops/search,157,16
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,146,47
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,116,92
/weaveworks/weave-gitops/releases,109,56
