time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-21 00:00:00+00:00,468,15,186,55
2024-08-22 00:00:00+00:00,462,22,181,49
2024-08-23 00:00:00+00:00,440,21,137,52
2024-08-24 00:00:00+00:00,411,12,72,24
2024-08-25 00:00:00+00:00,392,12,8,6
2024-08-26 00:00:00+00:00,393,19,269,49
2024-08-27 00:00:00+00:00,434,31,316,57
2024-08-28 00:00:00+00:00,443,19,575,69
2024-08-29 00:00:00+00:00,427,21,309,64
2024-08-30 00:00:00+00:00,428,34,241,45
2024-08-31 00:00:00+00:00,414,12,80,23
2024-09-01 00:00:00+00:00,390,14,68,19
2024-09-02 00:00:00+00:00,397,25,258,49
2024-09-03 00:00:00+00:00,404,25,129,55
