url_path,views_total,views_unique
/weaveworks/weave-gitops,840,465
/weaveworks/weave-gitops/tree/main/charts/gitops-server,361,81
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,257,65
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,188,82
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,124,51
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,122,32
/weaveworks/weave-gitops/issues,116,40
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,115,52
/weaveworks/weave-gitops/pull/4162,109,6
/weaveworks/weave-gitops/blob/main/charts/gitops-server/Chart.yaml,84,28
