url_path,views_total,views_unique
/weaveworks/weave-gitops,591,379
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,69,60
/weaveworks/weave-gitops/tree/main/charts/gitops-server,63,36
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,59,31
/weaveworks/weave-gitops/releases,53,40
/weaveworks/weave-gitops/pulls,44,10
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,37,33
/weaveworks/weave-gitops/issues,33,23
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,31,27
/weaveworks/weave-gitops/commits/main,20,11
