url_path,views_total,views_unique
/weaveworks/weave-gitops,1291,561
/weaveworks/weave-gitops/tree/main/charts/gitops-server,463,108
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,287,81
/weaveworks/weave-gitops/issues,247,47
/weaveworks/weave-gitops/pulls,225,28
/weaveworks/weave-gitops/pull/3779,202,3
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,194,89
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,189,46
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,164,84
/weaveworks/weave-gitops/pull/3779/files,125,3
