url_path,views_total,views_unique
/weaveworks/weave-gitops,1244,673
/weaveworks/weave-gitops/tree/main/charts/gitops-server,611,121
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,434,109
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,259,108
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,196,47
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,182,73
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,139,62
/weaveworks/weave-gitops/blob/main/charts/gitops-server/Chart.yaml,115,34
/weaveworks/weave-gitops/issues,110,42
/weaveworks/weave-gitops/releases,104,60
