time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-10 00:00:00+00:00,3417,44,147,55
2024-02-11 00:00:00+00:00,3178,41,331,66
2024-02-12 00:00:00+00:00,3313,70,610,138
2024-02-13 00:00:00+00:00,3559,84,504,120
2024-02-14 00:00:00+00:00,3570,62,892,216
2024-02-15 00:00:00+00:00,2865,70,528,163
2024-02-16 00:00:00+00:00,2748,71,415,105
2024-02-17 00:00:00+00:00,3643,34,173,53
2024-02-18 00:00:00+00:00,3711,45,116,39
2024-02-19 00:00:00+00:00,3888,87,413,111
2024-02-20 00:00:00+00:00,4001,121,627,138
2024-02-21 00:00:00+00:00,3849,105,532,109
2024-02-22 00:00:00+00:00,3674,77,684,126
2024-02-23 00:00:00+00:00,3378,64,440,102
