time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-09-16 00:00:00+00:00,610,73,548,43
2021-09-17 00:00:00+00:00,268,57,330,25
2021-09-18 00:00:00+00:00,155,48,24,9
2021-09-19 00:00:00+00:00,116,37,27,8
2021-09-20 00:00:00+00:00,227,57,321,37
2021-09-21 00:00:00+00:00,537,74,447,27
2021-09-22 00:00:00+00:00,464,79,404,27
2021-09-23 00:00:00+00:00,503,78,581,30
2021-09-24 00:00:00+00:00,329,65,251,32
2021-09-25 00:00:00+00:00,139,62,44,8
2021-09-26 00:00:00+00:00,95,40,10,6
2021-09-27 00:00:00+00:00,280,45,332,32
2021-09-28 00:00:00+00:00,416,69,331,31
2021-09-29 00:00:00+00:00,581,69,510,34
