referrer,views_total,views_unique
Google,85,40
fluxcd.io,27,20
github.com,18,17
search.brave.com,11,3
DuckDuckGo,9,3
Bing,4,1
octopus.com,2,2
ecosia.org,1,1
link.zhihu.com,1,1
thenewstack.io,1,1
