url_path,views_total,views_unique
/weaveworks/weave-gitops,580,364
/weaveworks/weave-gitops/tree/main/charts/gitops-server,82,37
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,54,46
/weaveworks/weave-gitops/issues,50,32
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,44,26
/weaveworks/weave-gitops/releases,37,27
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,35,30
/weaveworks/weave-gitops/tree/main,29,17
/weaveworks/weave-gitops/blob/main/doc/img/03-graph.png,26,23
/weaveworks/weave-gitops/tree/main/charts/gitops-server/templates,26,10
