url_path,views_total,views_unique
/weaveworks/weave-gitops,120,78
/weaveworks/weave-gitops/tree/main/charts/gitops-server,17,7
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,15,7
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,11,10
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,7,6
/weaveworks/weave-gitops/issues,7,4
/weaveworks/weave-gitops/releases,7,4
/weaveworks/weave-gitops/blob/main/charts/gitops-server/Chart.yaml,6,3
/weaveworks/weave-gitops/blob/main/doc/img/04-yaml.png,6,3
/weaveworks/weave-gitops/blob/main/doc/img/06-runtime.png,5,4
