referrer,views_total,views_unique
github.com,644,61
Google,148,55
thenewstack.io,86,71
app.zenhub.com,44,6
weave.works,28,2
fluxcd.io,22,16
infoworld.com,10,9
DuckDuckGo,5,2
link.zhihu.com,4,4
infoq.cn,3,2
