time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-23 00:00:00+00:00,1360,251,140,50
2025-04-24 00:00:00+00:00,1734,322,184,64
2025-04-25 00:00:00+00:00,1205,173,122,49
2025-04-26 00:00:00+00:00,890,59,38,18
2025-04-27 00:00:00+00:00,703,49,95,18
2025-04-28 00:00:00+00:00,1162,256,67,36
2025-04-29 00:00:00+00:00,1745,291,162,59
2025-04-30 00:00:00+00:00,1739,308,288,60
2025-05-01 00:00:00+00:00,896,133,72,35
2025-05-02 00:00:00+00:00,964,209,100,45
2025-05-03 00:00:00+00:00,761,69,37,12
2025-05-04 00:00:00+00:00,729,67,39,22
2025-05-05 00:00:00+00:00,1244,297,124,43
2025-05-06 00:00:00+00:00,1327,295,223,60
