url_path,views_total,views_unique
/weaveworks/weave-gitops,1033,400
/weaveworks/weave-gitops/pulls,434,34
/weaveworks/weave-gitops/issues,206,34
/weaveworks/weave-gitops/tree/main/charts/gitops-server,101,37
/weaveworks/weave-gitops/blob/main/doc/img/02-workload-detail.png,94,59
/weaveworks/weave-gitops/pull/2517,81,10
/weaveworks/weave-gitops/blob/main/doc/img/01-workloads.png,63,58
/weaveworks/weave-gitops/blob/main/charts/gitops-server/values.yaml,57,28
/weaveworks/weave-gitops/pull/2493,53,8
/weaveworks/weave-gitops/pull/2459,52,9
